plasmid_id,not_applicable,hidden_count,total_orfs,total_orfs_factor
119224,FALSE,0,1,1
118743,FALSE,1,2,2
11908,FALSE,0,1,1
120203,FALSE,0,1,1
120192,FALSE,0,1,1
120182,FALSE,0,1,1
119816,FALSE,0,1,1
120199,FALSE,0,1,1
120183,FALSE,0,1,1
120296,TRUE,0,NA,Not Applicable
120515,FALSE,0,1,1
11939,FALSE,0,1,1
120186,FALSE,0,1,1
120185,FALSE,0,1,1
119718,FALSE,0,1,1
120196,FALSE,0,1,1
120198,FALSE,0,1,1
120187,FALSE,0,1,1
120188,FALSE,0,1,1
120201,FALSE,0,1,1
120189,FALSE,0,1,1
120193,FALSE,0,1,1
120190,FALSE,0,1,1
120197,FALSE,0,1,1
120162,FALSE,0,1,1
120317,FALSE,0,1,1
120202,FALSE,0,1,1
120313,FALSE,0,1,1
120387,FALSE,0,1,1
120207,FALSE,0,1,1
12093,FALSE,0,1,1
120204,FALSE,0,1,1
120517,FALSE,0,1,1
120194,FALSE,0,1,1
120191,FALSE,0,1,1
120316,FALSE,0,1,1
120725,FALSE,0,1,1
120721,FALSE,0,1,1
120724,FALSE,0,1,1
120200,FALSE,0,1,1
120518,FALSE,0,1,1
12091,FALSE,0,1,1
120867,FALSE,0,1,1
12092,FALSE,0,1,1
120516,FALSE,0,1,1
120720,FALSE,0,1,1
121478,FALSE,0,1,1
121479,FALSE,1,2,2
121511,FALSE,0,1,1
12089,FALSE,0,1,1
120722,FALSE,0,1,1
120933,FALSE,0,1,1
121707,TRUE,0,NA,Not Applicable
121480,FALSE,0,1,1
121148,FALSE,0,1,1
121509,FALSE,0,1,1
121708,TRUE,0,NA,Not Applicable
121730,TRUE,0,NA,Not Applicable
121508,FALSE,0,1,1
121510,FALSE,0,1,1
121731,TRUE,0,NA,Not Applicable
121747,FALSE,0,1,1
121748,FALSE,0,1,1
121764,FALSE,0,1,1
121771,TRUE,0,NA,Not Applicable
121763,FALSE,0,1,1
121772,TRUE,0,NA,Not Applicable
121799,FALSE,0,1,1
122165,FALSE,0,1,1
121803,FALSE,0,1,1
121852,FALSE,0,1,1
122163,FALSE,0,1,1
121804,FALSE,0,1,1
121807,FALSE,0,1,1
121861,FALSE,0,1,1
121870,FALSE,0,1,1
121808,FALSE,0,1,1
122246,FALSE,0,1,1
122033,FALSE,0,1,1
122247,FALSE,0,1,1
122036,FALSE,0,1,1
121946,FALSE,0,1,1
122164,FALSE,0,1,1
121800,FALSE,0,1,1
121962,FALSE,0,1,1
122170,FALSE,0,1,1
122162,FALSE,0,1,1
122525,FALSE,0,1,1
122171,FALSE,0,1,1
121974,FALSE,0,1,1
122489,FALSE,0,1,1
122290,FALSE,0,1,1
122167,FALSE,0,1,1
122169,FALSE,0,1,1
122293,FALSE,0,1,1
12193,FALSE,0,1,1
12257,FALSE,0,1,1
122166,FALSE,0,1,1
122492,FALSE,0,1,1
122496,FALSE,0,1,1
12243,FALSE,0,1,1
122523,FALSE,0,1,1
122287,FALSE,0,1,1
122491,FALSE,0,1,1
12247,FALSE,0,1,1
122172,FALSE,0,1,1
122488,FALSE,0,1,1
122294,FALSE,0,1,1
122292,FALSE,0,1,1
122493,FALSE,0,1,1
122498,FALSE,0,1,1
122289,FALSE,0,1,1
122490,FALSE,0,1,1
122291,FALSE,0,1,1
122168,FALSE,0,1,1
122288,FALSE,0,1,1
122471,FALSE,0,1,1
12252,FALSE,0,1,1
122472,FALSE,0,1,1
122500,FALSE,0,1,1
12286,FALSE,0,1,1
12283,FALSE,0,1,1
122844,FALSE,0,1,1
122874,FALSE,0,1,1
122494,FALSE,0,1,1
122697,FALSE,0,1,1
12254,FALSE,0,1,1
12305,FALSE,0,1,1
123111,FALSE,0,1,1
122499,FALSE,0,1,1
122954,FALSE,0,1,1
122495,FALSE,0,1,1
123295,FALSE,0,1,1
12298,FALSE,0,1,1
122981,FALSE,0,1,1
12304,FALSE,0,1,1
122964,FALSE,0,1,1
123109,FALSE,0,1,1
12284,FALSE,0,1,1
123136,FALSE,0,1,1
122497,FALSE,0,1,1
122953,FALSE,0,1,1
124068,FALSE,0,1,1
12301,FALSE,0,1,1
122966,FALSE,0,1,1
122845,FALSE,0,1,1
123106,FALSE,0,1,1
122699,FALSE,0,1,1
122956,FALSE,0,1,1
123107,FALSE,0,1,1
123112,FALSE,0,1,1
123113,FALSE,0,1,1
123110,FALSE,0,1,1
123299,FALSE,0,1,1
123636,FALSE,0,1,1
123108,FALSE,0,1,1
124180,FALSE,0,1,1
123611,FALSE,0,1,1
123614,FALSE,0,1,1
122971,FALSE,0,1,1
123589,FALSE,0,1,1
123613,FALSE,0,1,1
123635,FALSE,0,1,1
122991,FALSE,0,1,1
123628,FALSE,0,1,1
123632,FALSE,0,1,1
122955,FALSE,0,1,1
124619,FALSE,0,1,1
124623,FALSE,0,1,1
123615,FALSE,0,1,1
124069,FALSE,0,1,1
123612,FALSE,0,1,1
12337,FALSE,0,1,1
124374,FALSE,0,1,1
123318,FALSE,0,1,1
124364,FALSE,0,1,1
124690,FALSE,0,1,1
124406,FALSE,0,1,1
124622,FALSE,0,1,1
124624,FALSE,0,1,1
124658,FALSE,0,1,1
124667,FALSE,0,1,1
124096,FALSE,0,1,1
124693,FALSE,0,1,1
123638,FALSE,0,1,1
124692,FALSE,0,1,1
124691,FALSE,0,1,1
124694,FALSE,0,1,1
124695,FALSE,0,1,1
124770,FALSE,0,1,1
124882,FALSE,0,1,1
124937,TRUE,0,NA,Not Applicable
124948,TRUE,0,NA,Not Applicable
124930,FALSE,0,1,1
124949,TRUE,0,NA,Not Applicable
124970,FALSE,0,1,1
124975,FALSE,0,1,1
124972,FALSE,0,1,1
124971,FALSE,0,1,1
124974,FALSE,0,1,1
125179,FALSE,0,1,1
125599,FALSE,0,1,1
125690,FALSE,0,1,1
125751,FALSE,0,1,1
125890,FALSE,0,1,1
125594,FALSE,0,1,1
125893,FALSE,0,1,1
125886,FALSE,0,1,1
125894,FALSE,0,1,1
125593,FALSE,0,1,1
125900,FALSE,0,1,1
125850,FALSE,0,1,1
125178,FALSE,0,1,1
125892,FALSE,0,1,1
125888,FALSE,0,1,1
125901,FALSE,0,1,1
125895,FALSE,0,1,1
125891,FALSE,0,1,1
125714,FALSE,0,1,1
125913,FALSE,0,1,1
125899,FALSE,0,1,1
125177,FALSE,0,1,1
125851,FALSE,0,1,1
125896,FALSE,0,1,1
125750,FALSE,0,1,1
125905,FALSE,0,1,1
125914,FALSE,0,1,1
125889,FALSE,0,1,1
125921,FALSE,0,1,1
125887,FALSE,0,1,1
125912,FALSE,0,1,1
125897,FALSE,0,1,1
125924,FALSE,0,1,1
125931,FALSE,0,1,1
125903,FALSE,0,1,1
125898,FALSE,0,1,1
125906,FALSE,0,1,1
125852,FALSE,0,1,1
125902,FALSE,0,1,1
125922,FALSE,0,1,1
125909,FALSE,0,1,1
125910,FALSE,0,1,1
125907,FALSE,0,1,1
125908,FALSE,0,1,1
125917,FALSE,0,1,1
125920,FALSE,0,1,1
125930,FALSE,0,1,1
125915,FALSE,0,1,1
125916,FALSE,0,1,1
125911,FALSE,0,1,1
125932,FALSE,0,1,1
125904,FALSE,0,1,1
125918,FALSE,0,1,1
125923,FALSE,0,1,1
125952,FALSE,0,1,1
125928,FALSE,0,1,1
125929,FALSE,0,1,1
125939,FALSE,0,1,1
125947,FALSE,0,1,1
125925,FALSE,0,1,1
125938,FALSE,0,1,1
125933,FALSE,0,1,1
125934,FALSE,0,1,1
125949,FALSE,0,1,1
125926,FALSE,0,1,1
125941,FALSE,0,1,1
125940,FALSE,0,1,1
125935,FALSE,0,1,1
125951,FALSE,0,1,1
125937,FALSE,0,1,1
125956,FALSE,0,1,1
125942,FALSE,0,1,1
125943,FALSE,0,1,1
125950,FALSE,0,1,1
125948,FALSE,0,1,1
125944,FALSE,0,1,1
125945,FALSE,0,1,1
125955,FALSE,0,1,1
125961,FALSE,0,1,1
125954,FALSE,0,1,1
125946,FALSE,0,1,1
125953,FALSE,0,1,1
125962,FALSE,0,1,1
125959,FALSE,0,1,1
125972,FALSE,0,1,1
125960,FALSE,0,1,1
125957,FALSE,0,1,1
125968,FALSE,0,1,1
125971,FALSE,0,1,1
125974,FALSE,0,1,1
125958,FALSE,0,1,1
125965,FALSE,0,1,1
125966,FALSE,0,1,1
125969,FALSE,0,1,1
125978,FALSE,0,1,1
12597,TRUE,0,NA,Not Applicable
125980,FALSE,0,1,1
125977,FALSE,0,1,1
125964,FALSE,0,1,1
125981,FALSE,0,1,1
125970,FALSE,0,1,1
125975,FALSE,0,1,1
125986,FALSE,0,1,1
125988,FALSE,0,1,1
125979,FALSE,0,1,1
125973,FALSE,0,1,1
125990,FALSE,0,1,1
125989,FALSE,0,1,1
125976,FALSE,0,1,1
125984,FALSE,0,1,1
125985,FALSE,0,1,1
125987,FALSE,0,1,1
125994,FALSE,0,1,1
125991,FALSE,0,1,1
125993,FALSE,0,1,1
12599,FALSE,0,1,1
125992,FALSE,0,1,1
125995,FALSE,0,1,1
125996,FALSE,0,1,1
125997,FALSE,0,1,1
125998,FALSE,0,1,1
125999,FALSE,0,1,1
126001,FALSE,0,1,1
12600,FALSE,0,1,1
126000,FALSE,0,1,1
126462,FALSE,0,1,1
126686,FALSE,0,1,1
12660,FALSE,0,1,1
12605,FALSE,0,1,1
126542,FALSE,0,1,1
126543,FALSE,0,1,1
126553,FALSE,0,1,1
12601,FALSE,0,1,1
12664,FALSE,0,1,1
127506,FALSE,0,1,1
126544,FALSE,0,1,1
127504,FALSE,0,1,1
126692,FALSE,0,1,1
126693,FALSE,0,1,1
126546,FALSE,0,1,1
127282,FALSE,0,1,1
126552,FALSE,0,1,1
126463,FALSE,0,1,1
126547,FALSE,0,1,1
127191,FALSE,1,2,2
127111,FALSE,0,1,1
127283,FALSE,0,1,1
126493,FALSE,0,1,1
127511,FALSE,0,1,1
127288,FALSE,0,1,1
127527,TRUE,0,NA,Not Applicable
127505,FALSE,1,2,2
127588,FALSE,0,1,1
126581,FALSE,0,1,1
126494,FALSE,0,1,1
127528,TRUE,0,NA,Not Applicable
127278,FALSE,0,1,1
12663,FALSE,0,1,1
127460,FALSE,0,1,1
127509,FALSE,0,1,1
127510,FALSE,0,1,1
127507,FALSE,0,1,1
127508,FALSE,0,1,1
127190,FALSE,0,1,1
127279,FALSE,0,1,1
12678,FALSE,0,1,1
127695,TRUE,0,NA,Not Applicable
127856,FALSE,0,1,1
127589,FALSE,0,1,1
127622,FALSE,0,1,1
127110,FALSE,0,1,1
127660,FALSE,0,1,1
127621,FALSE,0,1,1
127108,FALSE,0,1,1
128054,FALSE,0,1,1
127888,FALSE,0,1,1
127627,FALSE,0,1,1
128059,FALSE,0,1,1
127662,FALSE,0,1,1
12674,FALSE,0,1,1
127857,FALSE,0,1,1
127661,FALSE,0,1,1
127626,FALSE,0,1,1
128069,FALSE,1,2,2
128078,FALSE,0,1,1
127659,FALSE,0,1,1
128076,FALSE,0,1,1
127628,FALSE,0,1,1
127612,FALSE,0,1,1
127663,FALSE,0,1,1
127638,FALSE,0,1,1
128049,FALSE,0,1,1
127591,FALSE,0,1,1
128053,FALSE,0,1,1
128065,FALSE,0,1,1
128036,FALSE,0,1,1
128253,FALSE,0,1,1
127633,FALSE,1,2,2
128083,FALSE,0,1,1
128082,FALSE,0,1,1
128043,FALSE,0,1,1
128121,TRUE,0,NA,Not Applicable
128079,FALSE,0,1,1
128080,FALSE,0,1,1
128254,FALSE,0,1,1
128120,TRUE,0,NA,Not Applicable
128081,FALSE,0,1,1
128075,FALSE,0,1,1
128084,FALSE,0,1,1
128151,FALSE,0,1,1
128087,FALSE,0,1,1
128386,FALSE,0,1,1
128119,TRUE,0,NA,Not Applicable
128123,TRUE,0,NA,Not Applicable
128122,TRUE,0,NA,Not Applicable
128150,FALSE,0,1,1
128255,FALSE,0,1,1
128050,FALSE,0,1,1
128256,FALSE,0,1,1
128231,FALSE,1,2,2
128077,FALSE,0,1,1
128257,FALSE,0,1,1
128230,FALSE,1,2,2
128328,FALSE,0,1,1
128277,FALSE,0,1,1
128085,FALSE,0,1,1
128275,FALSE,0,1,1
128086,FALSE,0,1,1
128274,FALSE,0,1,1
128272,FALSE,1,2,2
128660,FALSE,0,1,1
128273,FALSE,1,2,2
128551,FALSE,0,1,1
128507,FALSE,0,1,1
128652,FALSE,0,1,1
128812,FALSE,0,1,1
128327,FALSE,0,1,1
128813,FALSE,0,1,1
128426,FALSE,0,1,1
128819,FALSE,0,1,1
128815,FALSE,0,1,1
128814,FALSE,0,1,1
128817,FALSE,0,1,1
128818,FALSE,0,1,1
128816,FALSE,0,1,1
128820,FALSE,0,1,1
128822,FALSE,0,1,1
128821,FALSE,0,1,1
128838,FALSE,0,1,1
128823,FALSE,0,1,1
128839,FALSE,0,1,1
128872,FALSE,0,1,1
128871,FALSE,0,1,1
128840,FALSE,0,1,1
129442,TRUE,0,NA,Not Applicable
128875,FALSE,0,1,1
129435,FALSE,0,1,1
129092,FALSE,0,1,1
128874,FALSE,0,1,1
128873,FALSE,0,1,1
129475,FALSE,0,1,1
129477,FALSE,0,1,1
129471,FALSE,0,1,1
129441,TRUE,0,NA,Not Applicable
129274,FALSE,1,2,2
129767,TRUE,0,NA,Not Applicable
129706,FALSE,0,1,1
129750,TRUE,0,NA,Not Applicable
129494,FALSE,0,1,1
128958,FALSE,0,1,1
128960,FALSE,0,1,1
129773,TRUE,0,NA,Not Applicable
129479,FALSE,0,1,1
129761,TRUE,0,NA,Not Applicable
129488,FALSE,0,1,1
129443,FALSE,0,1,1
129483,FALSE,0,1,1
12965,FALSE,0,1,1
129748,TRUE,0,NA,Not Applicable
129708,FALSE,0,1,1
129641,FALSE,0,1,1
129472,FALSE,0,1,1
129749,TRUE,0,NA,Not Applicable
12967,FALSE,0,1,1
129476,FALSE,0,1,1
129640,FALSE,0,1,1
130975,FALSE,0,1,1
129747,TRUE,0,NA,Not Applicable
129668,FALSE,0,1,1
129823,FALSE,0,1,1
129827,FALSE,0,1,1
12980,FALSE,0,1,1
12982,FALSE,0,1,1
129770,TRUE,0,NA,Not Applicable
129838,FALSE,0,1,1
129826,FALSE,0,1,1
130983,TRUE,0,NA,Not Applicable
12981,FALSE,0,1,1
129894,FALSE,0,1,1
12968,FALSE,0,1,1
129769,TRUE,0,NA,Not Applicable
129825,FALSE,0,1,1
12986,FALSE,0,1,1
129751,FALSE,0,1,1
129909,FALSE,0,1,1
130977,FALSE,0,1,1
129478,FALSE,0,1,1
13031,FALSE,0,1,1
12976,FALSE,0,1,1
129667,FALSE,0,1,1
131202,FALSE,0,1,1
131134,FALSE,0,1,1
12975,FALSE,0,1,1
130982,TRUE,0,NA,Not Applicable
131133,FALSE,0,1,1
129822,FALSE,0,1,1
130981,TRUE,0,NA,Not Applicable
129839,FALSE,0,1,1
131683,FALSE,0,1,1
131682,FALSE,0,1,1
130279,FALSE,0,1,1
131201,FALSE,0,1,1
129824,FALSE,0,1,1
130934,FALSE,0,1,1
131703,FALSE,0,1,1
132362,TRUE,0,NA,Not Applicable
13009,FALSE,0,1,1
130935,FALSE,0,1,1
13010,FALSE,0,1,1
132361,TRUE,0,NA,Not Applicable
132360,FALSE,0,1,1
131684,FALSE,0,1,1
131132,FALSE,0,1,1
131207,FALSE,0,1,1
131206,FALSE,0,1,1
131501,FALSE,0,1,1
131203,FALSE,0,1,1
131299,FALSE,0,1,1
131389,FALSE,0,1,1
131484,FALSE,0,1,1
132389,FALSE,0,1,1
131204,FALSE,0,1,1
131315,FALSE,0,1,1
131205,FALSE,0,1,1
132364,TRUE,0,NA,Not Applicable
132393,FALSE,0,1,1
131316,FALSE,0,1,1
131391,FALSE,0,1,1
132365,TRUE,0,NA,Not Applicable
131701,FALSE,0,1,1
132407,FALSE,0,1,1
132363,TRUE,0,NA,Not Applicable
132398,FALSE,0,1,1
131314,FALSE,0,1,1
131499,FALSE,0,1,1
131300,FALSE,0,1,1
132397,FALSE,0,1,1
132410,FALSE,0,1,1
132411,FALSE,0,1,1
132409,FALSE,0,1,1
132399,FALSE,0,1,1
132400,FALSE,0,1,1
132408,FALSE,0,1,1
132412,FALSE,0,1,1
132598,FALSE,0,1,1
132604,FALSE,0,1,1
132414,FALSE,0,1,1
132601,FALSE,0,1,1
132600,FALSE,0,1,1
132594,FALSE,0,1,1
132603,FALSE,0,1,1
132605,FALSE,0,1,1
132602,FALSE,0,1,1
132643,FALSE,0,1,1
132644,FALSE,0,1,1
132645,FALSE,0,1,1
132646,FALSE,0,1,1
132647,FALSE,0,1,1
132648,FALSE,0,1,1
132649,FALSE,0,1,1
132651,FALSE,0,1,1
132650,FALSE,0,1,1
132717,FALSE,0,1,1
132652,FALSE,0,1,1
132653,FALSE,0,1,1
132715,FALSE,0,1,1
132716,FALSE,0,1,1
132939,FALSE,0,1,1
132709,FALSE,0,1,1
132710,FALSE,0,1,1
133018,FALSE,0,1,1
132965,FALSE,0,1,1
132712,FALSE,0,1,1
132967,FALSE,0,1,1
132974,FALSE,0,1,1
132964,FALSE,0,1,1
132711,FALSE,0,1,1
132713,FALSE,0,1,1
133025,FALSE,0,1,1
133608,FALSE,0,1,1
133027,FALSE,0,1,1
133017,FALSE,0,1,1
132714,FALSE,0,1,1
133028,FALSE,0,1,1
133387,FALSE,0,1,1
132946,FALSE,0,1,1
133079,FALSE,0,1,1
133080,FALSE,0,1,1
133461,FALSE,0,1,1
132963,FALSE,0,1,1
133458,FALSE,0,1,1
133282,FALSE,0,1,1
132944,FALSE,0,1,1
132945,FALSE,0,1,1
133026,FALSE,0,1,1
133046,FALSE,0,1,1
133745,FALSE,0,1,1
133784,FALSE,0,1,1
133747,TRUE,0,NA,Not Applicable
133023,FALSE,0,1,1
133506,TRUE,0,NA,Not Applicable
133045,FALSE,0,1,1
13378,FALSE,0,1,1
133752,FALSE,0,1,1
133744,FALSE,0,1,1
133566,FALSE,0,1,1
133022,FALSE,0,1,1
133078,FALSE,0,1,1
133273,FALSE,0,1,1
133390,TRUE,0,NA,Not Applicable
133751,FALSE,0,1,1
133385,FALSE,0,1,1
133766,FALSE,0,1,1
132943,FALSE,0,1,1
133274,FALSE,0,1,1
133815,FALSE,0,1,1
133808,FALSE,0,1,1
133816,FALSE,0,1,1
134129,TRUE,0,NA,Not Applicable
13382,FALSE,0,1,1
133767,FALSE,0,1,1
133858,FALSE,1,2,2
133785,FALSE,0,1,1
134128,TRUE,0,NA,Not Applicable
133820,FALSE,0,1,1
133854,FALSE,0,1,1
133929,FALSE,0,1,1
133922,FALSE,0,1,1
133928,FALSE,0,1,1
133962,FALSE,0,1,1
133817,FALSE,0,1,1
133821,FALSE,0,1,1
133860,FALSE,0,1,1
133856,FALSE,0,1,1
133926,FALSE,0,1,1
133823,FALSE,0,1,1
133822,FALSE,0,1,1
133819,FALSE,0,1,1
133825,FALSE,0,1,1
133818,FALSE,0,1,1
133983,FALSE,0,1,1
134135,FALSE,0,1,1
133923,FALSE,0,1,1
13389,FALSE,0,1,1
134131,TRUE,0,NA,Not Applicable
134142,TRUE,0,NA,Not Applicable
133824,FALSE,0,1,1
134130,TRUE,0,NA,Not Applicable
133980,FALSE,0,1,1
134136,FALSE,0,1,1
134133,FALSE,0,1,1
133977,FALSE,0,1,1
134137,FALSE,0,1,1
134150,FALSE,0,1,1
134138,FALSE,0,1,1
134166,FALSE,0,1,1
134134,FALSE,0,1,1
134162,FALSE,0,1,1
134165,FALSE,0,1,1
134155,FALSE,0,1,1
134151,FALSE,0,1,1
134152,FALSE,0,1,1
134153,FALSE,0,1,1
134161,FALSE,0,1,1
134154,FALSE,0,1,1
134167,FALSE,0,1,1
133927,FALSE,0,1,1
134164,FALSE,0,1,1
134160,FALSE,0,1,1
134159,FALSE,0,1,1
134168,FALSE,0,1,1
134170,FALSE,0,1,1
134171,FALSE,0,1,1
134310,TRUE,0,NA,Not Applicable
134197,FALSE,0,1,1
134603,FALSE,0,1,1
134189,FALSE,0,1,1
134175,FALSE,0,1,1
134226,FALSE,0,1,1
134662,FALSE,0,1,1
134661,FALSE,0,1,1
134665,FALSE,0,1,1
134666,FALSE,0,1,1
134679,TRUE,0,NA,Not Applicable
134667,FALSE,0,1,1
134702,FALSE,1,2,2
134703,FALSE,1,2,2
134709,FALSE,1,2,2
134857,FALSE,0,1,1
134711,FALSE,1,2,2
134712,FALSE,1,2,2
134710,FALSE,1,2,2
134706,FALSE,1,2,2
134832,FALSE,0,1,1
134861,TRUE,0,NA,Not Applicable
134858,FALSE,0,1,1
134989,FALSE,0,1,1
134868,FALSE,0,1,1
134860,FALSE,0,1,1
134903,FALSE,0,1,1
134859,FALSE,0,1,1
134866,FALSE,0,1,1
134869,FALSE,0,1,1
134863,FALSE,0,1,1
134867,FALSE,0,1,1
134997,FALSE,0,1,1
134864,FALSE,0,1,1
135263,FALSE,0,1,1
134907,FALSE,0,1,1
134998,FALSE,0,1,1
135429,FALSE,0,1,1
135595,TRUE,0,NA,Not Applicable
134905,FALSE,0,1,1
134865,FALSE,0,1,1
135049,FALSE,0,1,1
135428,FALSE,0,1,1
134990,FALSE,0,1,1
134991,FALSE,0,1,1
135339,FALSE,0,1,1
134906,FALSE,0,1,1
134959,FALSE,0,1,1
135264,FALSE,0,1,1
134910,FALSE,0,1,1
134984,FALSE,0,1,1
135612,FALSE,0,1,1
135299,FALSE,0,1,1
134911,FALSE,0,1,1
135046,FALSE,0,1,1
135463,FALSE,0,1,1
135670,FALSE,0,1,1
134962,FALSE,0,1,1
134988,FALSE,0,1,1
135601,TRUE,0,NA,Not Applicable
135474,TRUE,0,NA,Not Applicable
135265,FALSE,0,1,1
135766,FALSE,0,1,1
135672,FALSE,0,1,1
135671,FALSE,0,1,1
135461,FALSE,0,1,1
134987,FALSE,0,1,1
135631,FALSE,0,1,1
135682,FALSE,0,1,1
135404,FALSE,0,1,1
135403,FALSE,0,1,1
135932,TRUE,0,NA,Not Applicable
135459,FALSE,1,2,2
135561,FALSE,0,1,1
135402,FALSE,0,1,1
135691,FALSE,0,1,1
135683,FALSE,0,1,1
135673,FALSE,0,1,1
135935,FALSE,0,1,1
135685,FALSE,0,1,1
135605,FALSE,0,1,1
135998,FALSE,0,1,1
135997,FALSE,0,1,1
135684,FALSE,0,1,1
135994,FALSE,0,1,1
135812,FALSE,0,1,1
135688,FALSE,0,1,1
135995,FALSE,0,1,1
135689,FALSE,0,1,1
135690,FALSE,0,1,1
136098,TRUE,0,NA,Not Applicable
136325,FALSE,0,1,1
136129,TRUE,0,NA,Not Applicable
136000,FALSE,0,1,1
136002,FALSE,0,1,1
136085,TRUE,0,NA,Not Applicable
136004,FALSE,0,1,1
136323,FALSE,0,1,1
136130,TRUE,0,NA,Not Applicable
136001,FALSE,0,1,1
135999,FALSE,0,1,1
13608,FALSE,0,1,1
136003,FALSE,0,1,1
136086,TRUE,0,NA,Not Applicable
136005,FALSE,0,1,1
136134,TRUE,0,NA,Not Applicable
136316,FALSE,0,1,1
136320,FALSE,0,1,1
136319,FALSE,0,1,1
136337,FALSE,0,1,1
136318,FALSE,0,1,1
136626,TRUE,0,NA,Not Applicable
136477,FALSE,0,1,1
136620,FALSE,0,1,1
136457,FALSE,0,1,1
135996,FALSE,0,1,1
136627,TRUE,0,NA,Not Applicable
137063,TRUE,0,NA,Not Applicable
136996,FALSE,0,1,1
136618,FALSE,0,1,1
137055,TRUE,0,NA,Not Applicable
137188,FALSE,0,1,1
136625,FALSE,0,1,1
13719,FALSE,0,1,1
136936,FALSE,0,1,1
136998,FALSE,0,1,1
137713,TRUE,0,NA,Not Applicable
137708,FALSE,0,1,1
136997,FALSE,0,1,1
13721,FALSE,0,1,1
13720,FALSE,0,1,1
137709,FALSE,0,1,1
137724,FALSE,0,1,1
137725,FALSE,0,1,1
13776,FALSE,0,1,1
137734,FALSE,0,1,1
137764,FALSE,0,1,1
137813,FALSE,0,1,1
137812,FALSE,0,1,1
137815,FALSE,0,1,1
137814,FALSE,0,1,1
137765,FALSE,0,1,1
137816,FALSE,0,1,1
137817,FALSE,0,1,1
137819,FALSE,0,1,1
137818,FALSE,0,1,1
137820,FALSE,0,1,1
137822,FALSE,0,1,1
137925,FALSE,0,1,1
137821,FALSE,0,1,1
137823,FALSE,0,1,1
137926,FALSE,0,1,1
138152,FALSE,0,1,1
137824,FALSE,0,1,1
138006,FALSE,0,1,1
137929,FALSE,0,1,1
137927,FALSE,0,1,1
137880,FALSE,0,1,1
13878,TRUE,0,NA,Not Applicable
138001,FALSE,0,1,1
138363,TRUE,0,NA,Not Applicable
138261,TRUE,0,NA,Not Applicable
138003,FALSE,0,1,1
138007,FALSE,0,1,1
138293,FALSE,0,1,1
137825,FALSE,0,1,1
138583,FALSE,0,1,1
139639,FALSE,0,1,1
139638,FALSE,0,1,1
138002,FALSE,0,1,1
139968,FALSE,0,1,1
139403,TRUE,0,NA,Not Applicable
138005,FALSE,0,1,1
139605,FALSE,0,1,1
139355,FALSE,0,1,1
138000,FALSE,0,1,1
138582,FALSE,0,1,1
138294,FALSE,0,1,1
139640,FALSE,0,1,1
138584,FALSE,0,1,1
139648,FALSE,0,1,1
139354,FALSE,0,1,1
138334,FALSE,0,1,1
138004,FALSE,0,1,1
139779,FALSE,0,1,1
139683,FALSE,0,1,1
139988,FALSE,0,1,1
139871,FALSE,0,1,1
140027,FALSE,0,1,1
139836,FALSE,0,1,1
139641,FALSE,0,1,1
139402,TRUE,0,NA,Not Applicable
140026,FALSE,0,1,1
139684,FALSE,0,1,1
139991,FALSE,0,1,1
139835,FALSE,0,1,1
140030,FALSE,0,1,1
139999,FALSE,0,1,1
138364,FALSE,0,1,1
139990,FALSE,0,1,1
139987,FALSE,0,1,1
140001,FALSE,0,1,1
139992,FALSE,0,1,1
140025,FALSE,1,2,2
139994,FALSE,0,1,1
139870,FALSE,0,1,1
139998,FALSE,0,1,1
139649,FALSE,0,1,1
140083,FALSE,0,1,1
140000,FALSE,0,1,1
139995,FALSE,0,1,1
139989,FALSE,0,1,1
139997,FALSE,0,1,1
140032,FALSE,0,1,1
140272,FALSE,0,1,1
140253,FALSE,0,1,1
140425,FALSE,0,1,1
140254,FALSE,0,1,1
139993,FALSE,0,1,1
140251,FALSE,0,1,1
140534,FALSE,0,1,1
140047,FALSE,0,1,1
140658,FALSE,0,1,1
140268,FALSE,0,1,1
139996,FALSE,0,1,1
140252,FALSE,0,1,1
140532,FALSE,0,1,1
140266,FALSE,0,1,1
140258,FALSE,0,1,1
140261,FALSE,0,1,1
140256,FALSE,0,1,1
140535,FALSE,0,1,1
140605,FALSE,0,1,1
140566,FALSE,0,1,1
140607,FALSE,0,1,1
140533,FALSE,0,1,1
140730,FALSE,0,1,1
140257,FALSE,0,1,1
140288,FALSE,0,1,1
140606,FALSE,0,1,1
140424,FALSE,0,1,1
140729,FALSE,0,1,1
140608,FALSE,0,1,1
140731,FALSE,0,1,1
140255,FALSE,0,1,1
140732,FALSE,0,1,1
140659,FALSE,0,1,1
140736,FALSE,0,1,1
140737,FALSE,0,1,1
140738,FALSE,0,1,1
140833,FALSE,0,1,1
140733,FALSE,0,1,1
140735,FALSE,0,1,1
140739,FALSE,0,1,1
140741,FALSE,0,1,1
140740,FALSE,0,1,1
140742,FALSE,0,1,1
140879,FALSE,0,1,1
140881,FALSE,0,1,1
140880,FALSE,0,1,1
140832,FALSE,0,1,1
140882,FALSE,0,1,1
140883,FALSE,0,1,1
140884,FALSE,0,1,1
140885,FALSE,0,1,1
140887,FALSE,0,1,1
140890,FALSE,0,1,1
141043,TRUE,0,NA,Not Applicable
141046,TRUE,0,NA,Not Applicable
140888,FALSE,0,1,1
141024,FALSE,0,1,1
141044,TRUE,0,NA,Not Applicable
140886,FALSE,0,1,1
